-5.0059
3.6001
6.3909
7.2845
5.7037
1.6905
-2.7675
-0.9239
3.3842
0.9213
-0.7677
5.3637
1.5281
1.8311
6.842
5.4456
2.1111
-0.6028
-1.2065
0.905
3.0117
2.8541
-0.9006
5.6922
-0.5979
4.7749
6.9789
1.9232
-0.7393
1.4782
-1.7741
1.7741
4.2765
1.7651
0.4409
3.6677
-2.6396
2.7861
7.5922
6.0973
3.9034
0.7215
-2.5993
2.3107
1.442
4.6027
-0.8617
4.5884
-7.465
4.4559
8.72
5.1167
2.5502
1.4144
-1.4144
2.8272
6.3369
3.0859
-2.6646
4.0647
-5.329
3.3684
6.848
8.0556
3.3176
0.828
-1.3803
1.1043
0
0.9655
0.4135
4.6768
-6.0558
3.4445
7.9534
7.6295
2.8486
1.2188
-2.8457
0.8137
4.6008
5.9279
6.4336
4.8027
-4.2681
4.2681
11.6596
3.9491
7.4677
4.5625
-1.6926
-1.695
2.3463
0.2604
-5.7423
-1.5709
-9.7326
4.8762
4.4634
4.3163
0.5221
2.3468
-7.8406
3.9267
0.392
2.6098
1.433
3.7697
-9.7736
3.7886
13.1021
4.8927
1.4126
0
-5.1447
2.3178
3.7249
3.5855
1.1502
7.2592
-8.5373
4.9769
16.1908
6.6406
0.1249
-0.1249
-6.8919
2.2599
8.7482
4.2262
0.9922
3.9608
-9.6775
5.9646
15.3951
5.616
-1.5845
-0.9761
-6.2414
4.5313
8.6476
2.9091
-2.4238
4.2384
-12.5159
4.3894
14.0352
-0.9627
1.2032
1.3222
-6.384
1.4484
5.7762
-1.4414
-0.9619
4.2027
-13.3797
3.6309
11.1864
1.7945
-1.3157
1.3157
-7.7957
1.3228
5.2768
-0.7182
-2.1572
-1.2001
-18.635
7.6584
13.4955
2.8722
2.6269
-0.1193
-7.6586
0.12
2.6379
1.7952
-1.7952
-0.2396
-17.4974
1.9433
14.8351
0.4794
4.3058
2.0279
-6.6932
1.0782
4.6611
2.9784
-1.0714
6.5324
-10.1106
4.5306
9.6005
4.5952
-1.412
0.3532
-6.018
3.1898
5.0626
1.1743
0.8213
4.3319
-10.5645
2.3557
12.0592
